"target_id","pval","qval","b","se_b","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq"
"CCDC92",0.000375147436920592,0.00234252091445047,-0.456089741752136,0.128223989680971,5.62720080449148,0.0796349546466873,0.0124092660236154,0.00912773258542086,0.012252821270943,0.012252821270943
"INPP5F",0.000375198461244014,0.00234252091445047,0.427494930561658,0.120186119862619,5.33687558178156,0.0622624340960101,0.00692679851644022,0.00236927573260368,0.0147402565950075,0.0147402565950075
"NDUFS8",0.000375230798914816,0.00234252091445047,0.232720537837051,0.0654275748327678,7.36263514544119,0.0196105810050602,0.000515134197390418,0.00368852378474739,0.00590601712535573,0.00590601712535573
"HLA-DMB",0.000375476175770293,0.00234342315879627,-2.09530333201443,0.589106740838069,5.51837814894448,1.73354491846625,0.00717065630040317,0.513399471850874,0.0131132930311265,0.513399471850874
"C1orf226",0.000377357993185101,0.00235453553427739,-1.19982052543633,0.337461213559393,2.42467614919382,0.446267981787308,0.0483412661053153,-0.0303447738430423,0.122478839880152,0.122478839880152
"BCL2L11",0.000377756514836982,0.00235638936342338,0.451786307444114,0.127079219882487,4.8720537232422,0.070742779574509,0.00374144595861688,0.008145453161774,0.0204822462302954,0.0204822462302954
"MSTRG.10147",0.000378577478868171,0.00236087662345164,-0.369807579489645,0.104036808154179,8.12071546813879,0.0540156826954879,0.00285191307309948,0.0133835731032648,0.00522450406804253,0.0133835731032648
"AYTL2",0.000379041268147778,0.00236285121040688,0.761018946895916,0.214114470575314,7.92197108561204,0.228758959072068,0.00117911648462422,0.0675883932799964,0.0053447702089325,0.0675883932799964
"MSTRG.26690",0.00037909749149582,0.00236285121040688,0.772940621314461,0.217471048268079,4.778583104444,0.235983549425176,0.0372337412421827,0.0337067440100429,0.0218727304325419,0.0337067440100429
"MSTRG.21359",0.000380529708992834,0.00237114194640855,-0.293634568259728,0.0826387428085441,7.79461269911319,0.0340613720786951,0.00175254573512452,0.00849119698434054,0.0054426928838477,0.00849119698434054
"RNF121",0.000380761252723378,0.00237194865101351,0.291832564624358,0.0821352965445927,6.45938526535401,0.0267198521085113,0.00220678615202786,-0.00074431318210011,0.00791252425567441,0.00791252425567441
"MSTRG.14543",0.000381024708018942,0.00237295366269851,-1.02053964585469,0.287242170343251,3.91086908286024,0.35158133656426,0.0849781593957598,-0.0360644269758928,0.0387839372394918,0.0387839372394918
"FOXA1",0.000381401454074345,0.00237339158727142,-1.08018277120424,0.304051637527619,5.04690160317735,0.460975323701813,0.0070419795193892,0.131629117905451,0.0180679727592944,0.131629117905451
"SLC9A3R1",0.0003813922910537,0.00237339158727142,-0.771558333021775,0.217179132537703,6.4466028440327,0.235190809108397,0.000952423630048588,0.0697977397846951,0.00795652592473258,0.0697977397846951
"RP11-492E3.2",0.000381299391354179,0.00237339158727142,0.727376345240082,0.20473904199398,3.89102204260357,0.206272428028194,0.0235473338824128,0.0358895707972716,0.0393297790925064,0.0393297790925064
