"target_id","pval","qval","test_stat","rss","degrees_free","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq"
"LGSN",0.00945152188412158,0.0392024734987793,6.735453160729,0.238753443428581,1,4.57845172535369,0.0477506886857164,0.00368191334351047,0.0440687753422057,0.0565746939852261,0.0565746939852261
"TRAM1L1",0.009452920241189,0.0392024734987793,6.73518925817752,0.879546657925734,1,3.43580794711622,0.175909331585147,0.0310608688182478,0.144848462766899,0.114442033063533,0.144848462766899
"TMEM169",0.00946105914847729,0.0392287004678929,6.73365405007075,1.286486900775,1,3.3671275093295,0.257297380154999,0.09307982069876,0.16421755945624,0.119876303977686,0.16421755945624
"ZC3HAV1",0.00946946872847642,0.0392566482560036,6.73206920652391,0.0796141055283431,1,7.55342959702898,0.0159228211056686,0.000524525348251154,0.0153982957574175,0.0157833060112298,0.0157833060112298
"DAB2IP",0.00947636908359111,0.039278330649964,6.73076986333459,0.771088335587842,1,3.83201998347199,0.154217667117568,0.0410559618535695,0.113161705263999,0.088512618441616,0.113161705263999
"NKD2",0.00947816888043054,0.039278867970038,6.73043111930349,6.3794528870654,1,5.32316328068318,1.27589057741308,0.0274500331446957,1.24844054426839,0.0347633585711296,1.24844054426839
"TMED5",0.00948655841984179,0.0392928638460442,6.7288529731449,0.0395439264851263,1,8.19499551676089,0.00790878529702534,0.000807493075012892,0.00710129222201237,0.0148235971674168,0.0148235971674168
"RNF10",0.00948546087107293,0.0392928638460442,6.72905935042066,0.0953938956851772,1,6.45003290028003,0.0190787791370354,0.00241467297934548,0.01666410615769,0.0205268625183917,0.0205268625183917
"FAM168B",0.00948647359832135,0.0392928638460442,6.72886892166366,0.0577167174053628,1,8.25723781578629,0.0115433434810726,0.000575920230127673,0.0109674232509449,0.0147835195637482,0.0147835195637482
"SRSF9",0.00949645937809473,0.0393112941227254,6.72699235401762,0.0189351726336472,1,8.34351038289413,0.00378703452672944,0.000205955918654479,0.00358107860807497,0.0147429406710058,0.0147429406710058
"TOMM40",0.00949769424293416,0.0393112941227254,6.72676043373485,0.031593443661088,1,8.76428096401133,0.00631868873221761,0.000165275764257507,0.0061534129679601,0.0147929565615765,0.0147929565615765
"HINT3",0.00949295444427085,0.0393112941227254,6.72765078485949,0.109259234769064,1,6.70802532045202,0.0218518469538129,0.00386068220720542,0.0179911647466075,0.0188813961950068,0.0188813961950068
"UGT2B7",0.00949497331419432,0.0393112941227254,6.72727149302324,1.42501251482985,1,3.59209091681733,0.285002502965969,0.0311867971579197,0.25381570580805,0.103143154739863,0.25381570580805
"CA8",0.00950460915041708,0.0393329927854142,6.72546231370241,12.4119940229007,1,5.55266220493452,2.48239880458014,0.0246059889460378,2.4577928156341,0.0305225379020173,2.4577928156341
"RP11-21L23.2",0.00952807198844013,0.0394231521858084,6.72106488741861,0.775725698996295,1,6.24424098703568,0.155145139799259,0.0031740044824636,0.151971135316795,0.022133761675637,0.151971135316795
"PGAP1",0.00953344491701251,0.0394315085399754,6.72005944934022,0.637738417250061,1,4.45521594954549,0.127547683450012,0.0107477896451872,0.116799893804825,0.0609894369693765,0.116799893804825
"MRPL15",0.00953325680677812,0.0394315085399754,6.72009464066969,0.101774709196755,1,7.48418412586419,0.0203549418393509,0.000395294375415586,0.0199596474639354,0.0159496645342018,0.0199596474639354
"GPR137C",0.00953810541680193,0.0394438479325387,6.71918779835283,1.22884691744282,1,3.36638702426612,0.245769383488563,0.0716323997362592,0.174136983752304,0.119936541848356,0.174136983752304
"SSU72",0.00955428093852665,0.0394989433966141,6.71616588004174,0.036749410650983,1,7.77482866191779,0.00734988213019661,0.000627676251962375,0.00672220587823422,0.0153362191147019,0.0153362191147019
"PDE7B",0.00955478735365837,0.0394989433966141,6.71607135597137,3.31976477918634,1,5.58078238591471,0.66395295583727,0.00582127169787629,0.658131684139393,0.030056598677021,0.658131684139393
"DONSON",0.00955901855819915,0.039509490061815,6.71528178808668,0.0974461482597635,1,6.56300610013329,0.0194892296519526,0.00542956783477351,0.0140596618171792,0.0197477986559346,0.0197477986559346
"ANK1",0.00956838098278329,0.0395412377355645,6.7135359759697,0.843581342465957,1,3.86205527088893,0.168716268493191,0.0146113112447211,0.15410495724847,0.0868896666574687,0.15410495724847
"MSTRG.6729",0.0095727098472748,0.0395521767723487,6.71272936379327,0.271136582443012,1,4.94129851270644,0.0542273164886022,0.00685212731920384,0.0473751891693986,0.044448010370804,0.0473751891693986
"MSTRG.1603",0.00957841620902678,0.039568802459844,6.71166664861174,0.107843879163534,1,6.60857991312065,0.0215687758327069,0.00236147709164479,0.019207298741062,0.0194603471106415,0.0194603471106415
"MSTRG.731",0.00958769096720607,0.039600160900378,6.70994076188849,1.11393641133579,1,3.831752711773,0.222787282267158,0.0347291898133274,0.188058092453831,0.0885272442821844,0.188058092453831
"RP11-420A23.1",0.00959321655706623,0.0396160258101991,6.70891334934176,0.812010235694879,1,3.94272650614445,0.162402047138976,0.0739174413322386,0.0884846058067372,0.0827220680631876,0.0884846058067372
"MLEC",0.00959801766495189,0.0396288938631212,6.70802113705638,0.0786635184268938,1,6.67510645704426,0.0157327036853784,0.000889928615823093,0.0148427750695557,0.0190660367355919,0.0190660367355919
"PRKCG",0.00960626748857825,0.0396559941717366,6.7064891011648,1.5786478409141,1,1.64990258271395,0.315729568182819,0.0337609992370566,0.281968568945763,0.401971989498826,0.401971989498826
"SNRNP40",0.00960882913371032,0.0396596075055457,6.70601366436026,0.0557443053095558,1,6.36206975080022,0.0111488610619113,0.0012393570875734,0.00990950397433776,0.0211899370286241,0.0211899370286241
"RP11-384P7.7",0.00961492794783243,0.039677816367279,6.70488225766132,0.869627215812686,1,3.68481629277085,0.173925443162537,0.0292987429943452,0.144626700168192,0.0971065848911035,0.144626700168192
"MSTRG.7499",0.00962047528414594,0.039686780868715,6.70385379538551,1.80511951691873,1,3.02428830026541,0.361023903383746,0.0644177987738612,0.296606104609885,0.151928043324862,0.296606104609885
"TMED8",0.00962013143958174,0.039686780868715,6.70391752564272,0.103011347350003,1,7.49246438415926,0.0206022694700003,0.000566735262645116,0.0200355342073554,0.0159290880750046,0.0200355342073554
"ACBD3",0.00963520262708556,0.0397127051145808,6.70112632777549,0.0619234127674868,1,6.65439134305352,0.0123846825534974,0.00183678127324462,0.0105479012802527,0.0191857153284203,0.0191857153284203
"KMT2D",0.00963460718902071,0.0397127051145808,6.70123651855966,0.166775473006422,1,4.95114725920019,0.0333550946012842,0.00571791800867822,0.0276371765926062,0.0441494806560338,0.0441494806560338
"SEC31A",0.00962998708844495,0.0397127051145808,6.70209174390807,0.0686208097641248,1,6.79479797380309,0.0137241619528251,0.00310357616673557,0.0106205857860894,0.018425491741435,0.018425491741435
"HNRNPK",0.00963406148689947,0.0397127051145808,6.70133751141982,0.025670215089089,1,9.24755077396535,0.00513404301781785,8.90745241251582e-05,0.00504496849369264,0.0153689625777937,0.0153689625777937
"MSTRG.27280",0.00963015924449667,0.0397127051145808,6.70205986861651,1.24946448890412,1,3.41814034813732,0.249892897780824,0.0496307283046102,0.200262169476214,0.115811438644135,0.200262169476214
"CYFIP1",0.00964319737977975,0.0397386921285544,6.69964750739173,0.0797365424081515,1,5.93635207817751,0.0159473084816303,0.00105647328594019,0.0148908351956901,0.0251178426024519,0.0251178426024519
"MSTRG.5055",0.00964787180636053,0.0397509896885051,6.69878344241384,1.48659166713869,1,5.76606567753027,0.297318333427738,0.0618683687442088,0.235449964683529,0.027265988104474,0.235449964683529
"PALLD",0.00965892553752835,0.0397895622335946,6.69674187199229,0.634692223193657,1,4.92398091341694,0.126938444638731,0.0114625354237247,0.115475909215007,0.0449782330165263,0.115475909215007
"FAU",0.00966243391286818,0.0397900754268664,6.6960943925487,0.0408599980071327,1,8.39024647968099,0.00817199960142671,0.000132971632911201,0.00803902796851534,0.0147281925377969,0.0147281925377969
"NSMCE2",0.00966107865153371,0.0397900754268664,6.69634448086112,0.065715014358032,1,6.23979100125006,0.0131430028716062,0.00200380230636688,0.0111392005652395,0.0221709897249138,0.0221709897249138
"TNIP3",0.00966787450695629,0.0398055099185221,6.69509079354508,1.93458761189071,1,2.73952246396546,0.386917522378143,0.138844632342012,0.248072890036129,0.185942488589818,0.248072890036129
"DKK3",0.00967339546471406,0.0398143007593884,6.69407296162911,1.72494540485598,1,4.41312677576986,0.344989080971196,0.0132281647481254,0.331760916223071,0.0625495760898307,0.331760916223071
"SNHG11",0.00967285719689553,0.0398143007593884,6.69417216933913,0.253246108325265,1,5.31881905662894,0.0506492216650524,0.00694109572169883,0.0437081259433542,0.0348513585312193,0.0437081259433542
"NSMAF",0.00967970870076453,0.0398333139500578,6.69290979618073,0.156280670426673,1,5.43629885288562,0.0312561340853347,0.00402675938663673,0.0272293746986979,0.0325737828648102,0.0325737828648102
"IFT20",0.0096837177608294,0.0398428401503124,6.69217156098435,0.0351917623883227,1,6.57479884131801,0.00703835247766454,0.0014669969836962,0.00557135549396834,0.0196720109290501,0.0196720109290501
"CRNDE",0.00968914659160636,0.0398448469431325,6.69117238575102,0.273672181975447,1,5.91241591075315,0.0547344363950894,0.00394064231998627,0.0507937940751031,0.0253946897845525,0.0507937940751031
"GDAP1",0.00968810476224035,0.0398448469431325,6.69136408975554,0.113594033869074,1,5.17321359548,0.0227188067738149,0.00302861945807574,0.0196901873157391,0.0380729905524845,0.0380729905524845
"AIM1",0.0096892881906529,0.0398448469431325,6.69114633215087,3.36908685330506,1,1.76310235025839,0.673817370661012,0.0917541719623108,0.582063198698701,0.371868587077653,0.582063198698701
"CDC123",0.00969159959554502,0.0398473844909139,6.69072109899391,0.050718499426634,1,7.84281153089904,0.0101436998853268,0.000682266541020192,0.00946143334430661,0.0152240579865642,0.0152240579865642
"CFAP20",0.00969423826196647,0.0398512664647662,6.69023578597089,0.118694799796435,1,5.99230512616519,0.023738959959287,0.00247182740620262,0.0212671325530844,0.024500654988638,0.024500654988638
"SNF8",0.00970585836036877,0.039892061677587,6.68810018487342,0.146164460810059,1,7.98277996352629,0.0292328921620122,0.000772525334808002,0.0284603668272038,0.0150291017221436,0.0284603668272038
"CTR9",0.00972244721760982,0.0399532611678748,6.68505593509377,0.0588024571364923,1,5.96207201480082,0.0117604914272985,0.00243178667683401,0.00932870475046446,0.0248291030665292,0.0248291030665292
"MSTRG.8274",0.0097350624428556,0.0399900463453119,6.68274445384551,0.192889211403776,1,7.10612612285823,0.0385778422807553,0.00750959754636955,0.0310682447343857,0.0170975630308695,0.0310682447343857
"CCNB1IP1",0.00973649993082983,0.0399900463453119,6.68248125847322,0.0776155201453441,1,6.84526059676187,0.0155231040290688,0.00326421884639685,0.012258885182672,0.0181795011223299,0.0181795011223299
"MSTRG.21301",0.00973348871744602,0.0399900463453119,6.68303263913563,1.52349392540785,1,3.81773090390881,0.304698785081569,0.127141742536286,0.177557042545283,0.0892992098204857,0.177557042545283
"MSTRG.18255",0.009738677439309,0.0399920055906529,6.68208264564115,0.107318333595138,1,6.50196074292968,0.021463666719028,0.00361240172691129,0.0178512649921163,0.0201564955227724,0.0201564955227724
"GABRE",0.00974323874299741,0.0400037515289478,6.68124795323706,4.94766947343143,1,4.94434507868914,0.989533894686287,0.0274744187912457,0.96205947589504,0.0443554282101788,0.96205947589504
"SIK1",0.00975336468677875,0.0400383366562511,6.6793963938022,0.979615093012183,1,6.1636988941655,0.195923018602436,0.0242988462090972,0.171624172393339,0.0228293076845161,0.171624172393339
"MAPRE1",0.00975836809477803,0.0400518849656178,6.67848223248409,0.0059557715542725,1,8.90675291836171,0.00119115431085442,0.000139463757997038,0.00105169055285746,0.0149038309907869,0.0149038309907869
"IPO4",0.00976268199126543,0.0400625990351737,6.67769443573098,0.0682210047526651,1,6.52311491049813,0.0136442009505333,0.000802551347896948,0.0128416496026361,0.0200116960134632,0.0200116960134632
"MSTRG.1182",0.009767246847391,0.0400743390364518,6.67686119747377,0.168819216796173,1,5.41878344800748,0.0337638433592346,0.00965504740970012,0.0241087959495346,0.0329000099082906,0.0329000099082906
"MT-CO2",0.00977279233640191,0.0400900977093145,6.67584949772503,0.0360333796864384,1,12.2649367915536,0.00720667593728757,3.44942515982557e-06,0.00720322651212785,0.0398251302352091,0.0398251302352091
"RPAP2",0.00978512108345199,0.0401110476293202,6.67360239002768,0.203694766324467,1,5.16343171892317,0.0407389532648935,0.00836668411377142,0.032372269151122,0.0383119977688028,0.0383119977688028
"TRIM69",0.0097859542028011,0.0401110476293202,6.6734506456108,0.421579043879275,1,4.99426138785448,0.0843158087758551,0.042288361136101,0.042027447639754,0.0428694032292435,0.0428694032292435
"NHP2L1",0.00978808106899989,0.0401110476293202,6.67306331807838,0.0785942805583598,1,6.8175737833865,0.0157188561116721,0.000507138236634737,0.0152117178750372,0.0183128025455607,0.0183128025455607
"MSTRG.22169",0.00978850220365886,0.0401110476293202,6.6729866346967,0.514695671084178,1,6.23828526556531,0.102939134216836,0.0364703496732932,0.0664687845435424,0.0221836161192892,0.0664687845435424
"MSTRG.25233",0.0097818377494086,0.0401110476293202,6.67420054564703,0.0589619334778758,1,6.93260502539874,0.0117923866955752,0.00169234282335106,0.0101000438722241,0.0177839737467747,0.0177839737467747
"TSR2",0.00978983814067088,0.0401110476293202,6.67274339955884,0.03209769341505,1,7.2209249930766,0.00641953868300996,0.000731903767113026,0.00568763491589698,0.0167042306082793,0.0167042306082793
"CTC-205M6.5",0.00978504541769392,0.0401110476293202,6.67361617244997,0.378032444792989,1,4.18592779722153,0.0756064889585978,0.0152053390323633,0.0604011499262344,0.0715632473194037,0.0715632473194037
"RNF141",0.00979390420490914,0.0401184481086638,6.67200329718176,0.0955349528551405,1,6.2505153896641,0.0191069905710281,0.00351420901087133,0.0155927815601568,0.0220814901263464,0.0220814901263464
"MSTRG.16109",0.00979654398056238,0.0401184481086638,6.67152297546941,1.1112838839681,1,6.02078853501614,0.22225677679362,0.0512119601802908,0.171044816613329,0.0242014258103507,0.171044816613329
"VPRBP",0.00979676194778706,0.0401184481086638,6.67148332106075,0.320668471594991,1,6.89851094263592,0.0641336943189983,0.00674219756756069,0.0573914967514376,0.0179340024329065,0.0573914967514376
"MSTRG.1203",0.00980187785781935,0.0401324100731538,6.67055285174027,0.56820797510398,1,7.71916051642376,0.113641595020797,0.00131716265802734,0.112324432362769,0.0154367322044941,0.112324432362769
"C4orf3",0.00980451267969676,0.0401362104788701,6.67007383085424,0.0537112320689342,1,7.0322393256358,0.0107422464137869,0.00310286310679433,0.0076393833069925,0.0173750223688254,0.0173750223688254
"RNASEK",0.00980853214068195,0.0401456767985656,6.66934333123463,0.0451244967323843,1,8.12361296084112,0.00902489934647709,0.000400503043560135,0.00862439630291673,0.014880775648481,0.014880775648481
"IL15RA",0.00981187880033261,0.0401523865714673,6.6687353409904,1.17452939821783,1,2.88977665120873,0.234905879643565,0.0482026299188849,0.18670324972468,0.167061574451984,0.18670324972468
"RHOD",0.00981954487999912,0.0401716713531948,6.66734343890737,0.689719186860428,1,4.38099967160745,0.137943837372086,0.00644191862521247,0.131501918746873,0.0637607908671913,0.131501918746873
"LRP6",0.0098234238435336,0.0401716713531948,6.6666395738754,0.246773407353536,1,4.99753268567511,0.049354681470707,0.00579669546825366,0.0435579860024535,0.042774108983752,0.0435579860024535
"GPALPP1",0.00982311209692797,0.0401716713531948,6.66669613194882,0.113641830670747,1,5.94246395649369,0.0227283661341498,0.00417614342358185,0.0185522227105676,0.0250484255682104,0.0250484255682104
"IL12A",0.00982274281358259,0.0401716713531948,6.66676313090285,1.37941769251618,1,2.90660333161548,0.275883538503235,0.0607923067947011,0.215091231708534,0.16508058267339,0.215091231708534
"VAMP3",0.00982852166757989,0.0401855306985647,6.66571497108002,0.0277310752530469,1,6.93519712945468,0.00554621505060941,0.000677464257488197,0.00486875079312119,0.0177727869741778,0.0177727869741778
